sk_customer,sk_product,sk_region,sk_shipping,Sales,Quantity,Discount,Profit
569,1345,256,1607,24.448,2,0.2,8.8624
561,511,145,369,263.96,4,0.0,71.2692
561,1222,145,369,359.97,3,0.0,100.7916
561,1363,145,369,12.96,2,0.0,6.2208
561,42,145,369,116.82,3,0.0,5.841
561,1619,145,369,276.784,2,0.2,89.9548
375,431,10,1433,239.97,3,0.0,86.3892
375,1592,10,1433,16.02,6,0.0,6.0876
50,421,144,1112,454.56,5,0.2,-107.958
50,1474,144,1112,141.42,5,0.6,-187.3815
50,643,144,1112,310.744,4,0.3,-26.6352
50,709,144,1112,12.736,4,0.2,2.2288
50,631,144,1112,6.47,5,0.8,-9.705
50,187,144,1112,13.748,14,0.8,-22.6842
50,518,144,1112,15.224,2,0.8,-38.8212
576,651,600,2301,27.42,3,0.0,9.3228
576,904,600,2301,165.98,1,0.0,74.691
576,1388,600,2301,75.0,3,0.0,18.0
403,303,30,1238,134.272,8,0.2,46.9952
121,942,331,2302,146.544,6,0.2,47.6268
121,1798,331,2302,131.904,3,0.2,47.8152
121,548,331,2302,203.88,5,0.2,20.388
121,1295,331,2302,14.301,7,0.7,-10.4874
121,438,331,2302,718.64,10,0.2,-161.694
785,393,102,1317,61.1,5,0.0,18.33
692,1279,125,1798,28.08,3,0.2,5.265
679,843,512,712,10.496,4,0.2,1.1808
161,697,343,1306,39.92,2,0.2,12.974
375,23,309,2303,77.58,9,0.0,20.1708
358,1444,6,752,269.36,7,0.0,70.0336
364,751,95,2304,5.76,2,0.0,2.8224
677,949,46,2305,109.9,5,0.0,32.97
590,746,61,731,23.88,3,0.0,10.5072
590,1266,61,731,26.2,4,0.0,12.052
590,1304,61,731,12.96,2,0.0,6.2208
590,440,61,731,234.95,5,0.0,32.893
604,395,384,425,118.25,5,0.0,34.2925
604,1453,384,425,4.28,1,0.0,1.926
564,1054,63,22,26.85,3,0.0,5.1015
564,1865,63,22,3357.6,3,0.2,377.73
767,623,63,2306,8.26,2,0.0,3.7996
767,674,63,2306,2973.32,7,0.2,334.4985
767,330,63,2306,104.79,7,0.0,29.3412
767,299,63,2306,775.728,6,0.2,58.1796
737,422,17,2307,89.0664,1,0.32,-17.0274
737,1866,17,2307,175.44,6,0.2,52.632
737,1086,17,2307,438.336,4,0.2,-87.6672
284,392,12,171,215.544,4,0.3,-58.5048
710,1790,37,133,55.584,6,0.2,20.844
710,1475,37,133,127.386,2,0.3,-25.4772
623,479,363,2308,248.43,5,0.3,-17.745
623,946,363,2308,11.648,4,0.8,-30.8672
623,214,363,2308,85.246,2,0.3,-1.2178
430,931,90,2309,20.64,5,0.2,2.322
460,1850,14,1695,148.02,3,0.0,41.4456
411,1305,592,2310,33.29,1,0.0,7.9896
628,1138,63,174,204.95,5,0.0,100.4255
519,504,156,1962,526.344,4,0.3,-75.192
222,108,95,747,41.96,2,0.0,10.9096
222,504,95,747,451.152,3,0.2,0.0
222,177,95,747,31.504,11,0.2,11.0264
225,119,64,384,30.672,3,0.2,9.585
225,1088,64,384,1079.976,4,0.4,125.9972
351,213,591,874,161.568,2,0.2,-28.2744
773,773,33,333,2.934,3,0.8,-4.9878
773,104,33,333,18.528,2,0.2,4.4004
773,1379,33,333,670.752,3,0.2,-125.766
25,602,27,165,64.96,5,0.6,-43.848
64,925,216,2311,41.94,2,0.0,15.0984
64,1310,216,2311,11.96,2,0.0,5.8604
64,1637,216,2311,13.12,4,0.0,3.8048
64,523,216,2311,535.41,3,0.0,160.623
17,72,177,389,72.78,3,0.6,-70.9605
362,316,142,2232,36.84,3,0.0,17.3148
362,368,142,2232,36.84,3,0.0,17.3148
362,50,142,2232,87.71,7,0.0,41.2237
704,279,153,1612,562.2925,7,0.45,-255.5875
683,269,46,2312,56.52,9,0.0,21.4776
683,979,46,2312,56.52,9,0.0,21.4776
72,831,12,20,11.264,8,0.2,1.2672
72,848,12,20,284.08,10,0.2,24.857
72,615,12,20,18.496,4,0.2,6.7048
617,613,89,1859,14.73,3,0.0,7.2177
617,828,89,1859,186.54,3,0.0,50.3658
617,622,89,1859,557.728,4,0.2,6.9716
617,142,89,1859,159.968,4,0.2,-31.9936
477,1163,497,1448,471.9,6,0.0,155.727
477,1286,497,1448,3.52,2,0.0,1.6896
166,34,271,1576,49.12,4,0.0,23.0864
671,751,201,1122,20.16,7,0.0,9.8784
663,960,601,2313,10.68,2,0.0,5.0196
663,637,601,2313,141.96,2,0.0,39.7488
182,726,61,983,32.48,2,0.0,4.872
182,486,61,983,20.04,3,0.0,9.6192
182,1406,61,983,13999.96,4,0.0,6719.9808
743,1211,265,635,238.0,2,0.0,38.08
743,1040,265,635,61.96,2,0.0,27.882
235,985,309,2077,239.372,2,0.3,-23.9372
311,1211,189,813,595.0,5,0.0,95.2
209,1296,457,425,16.032,3,0.2,5.6112
47,242,546,470,199.75,5,0.0,87.89
480,1788,99,765,227.96,2,0.0,36.4736
371,417,46,2314,293.52,6,0.0,76.3152
371,350,46,2314,307.98,2,0.0,89.3142
300,1389,189,90,96.96,6,0.0,33.936
300,303,189,90,117.488,7,0.2,41.1208
300,597,189,90,11.952,3,0.2,4.1832
300,1390,189,90,512.499,3,0.15,-30.147
707,590,35,2315,863.128,7,0.2,-32.3673
145,311,60,92,2036.86,7,0.0,366.6348
145,301,60,92,449.568,2,0.2,-73.0548
145,482,60,92,108.96,3,0.0,32.688
249,988,130,2316,264.18,7,0.0,68.6868
690,1380,14,2317,2.88,1,0.0,1.4112
690,45,14,2317,41.904,6,0.2,14.1426
690,1209,14,2317,23.92,4,0.0,4.0664
786,63,37,1697,156.512,4,0.2,52.8228
450,81,46,2318,128.34,6,0.0,37.2186
442,1545,142,1038,474.95,5,0.0,142.485
593,621,120,1775,999.98,2,0.0,449.991
214,1609,331,1597,277.5,4,0.5,-188.7
758,981,75,368,1252.704,8,0.4,-480.2032
758,693,75,368,110.97,5,0.4,-24.0435
607,1166,156,1121,22.608,3,0.6,-10.1736
607,285,156,1121,1.892,1,0.6,-0.9933
200,963,37,1962,63.312,3,0.2,20.5764
152,1181,37,926,7.824,1,0.2,2.934
152,165,37,926,170.072,4,0.3,-12.148
309,163,24,1826,62.82,9,0.0,29.5254
309,1324,24,1826,62.82,9,0.0,29.5254
496,686,249,2319,19.44,3,0.0,9.3312
496,784,249,2319,7.38,1,0.0,3.6162
667,839,165,1642,38.88,6,0.0,18.6624
667,269,165,1642,187.76,4,0.0,76.9816
667,979,165,1642,187.76,4,0.0,76.9816
236,620,36,2242,6.048,7,0.7,-4.2336
236,1377,36,2242,98.352,3,0.2,9.8352
236,222,36,2242,335.744,2,0.2,25.1808
107,1066,538,738,8.96,2,0.0,4.3904
432,1141,366,2320,89.568,4,0.2,-1.1196
432,652,366,2320,71.96,5,0.2,7.196
432,591,366,2320,15.552,3,0.2,5.4432
579,1135,27,1363,10.43,5,0.8,-18.2525
579,73,27,1363,72.784,1,0.2,-18.196
471,1706,24,2321,67.15,5,0.0,16.7875
471,911,24,2321,549.98,2,0.0,142.9948
471,1833,24,2321,11.82,3,0.0,4.728
471,1744,24,2321,4643.8,4,0.0,2229.024
471,629,24,2321,577.764,2,0.1,115.5528
194,4,488,1145,191.5155,1,0.45,-76.6062
194,348,488,1145,2.624,1,0.2,0.4264
768,698,396,1709,1369.764,6,0.7,-913.176
768,198,396,1709,294.368,4,0.2,-58.8736
679,478,396,874,81.568,2,0.2,7.1372
267,1867,78,713,44.46,5,0.6,-17.784
267,538,78,713,314.088,3,0.2,19.6305
505,1096,109,128,6.336,4,0.7,-4.6464
505,1421,109,128,10.48,1,0.2,3.799
505,1275,109,128,2.469,1,0.7,-1.8106
505,306,109,128,3.264,2,0.7,-2.2848
710,1099,163,2322,4.344,3,0.2,0.8688
710,1103,163,2322,31.776,3,0.6,-19.0656
710,647,163,2322,4.928,2,0.2,1.7248
710,99,163,2322,1.788,3,0.8,-3.0396
710,1868,163,2322,15.072,4,0.2,-3.768
756,1579,175,2323,12.624,2,0.2,-2.5248
106,1185,55,1926,185.88,6,0.0,83.646
106,1454,55,1926,12.96,2,0.0,6.2208
12,276,290,1600,189.7,10,0.0,91.056
12,1544,290,1600,40.99,1,0.0,20.0851
605,484,25,2324,82.64,2,0.0,7.4376
605,172,25,2324,31.02,2,0.0,8.0652
605,1026,25,2324,89.97,3,0.0,37.7874
59,372,495,1424,35.97,3,0.0,9.7119
59,201,495,1424,1266.86,7,0.0,291.3778
340,300,59,1272,169.45,5,0.0,42.3625
340,1534,59,1272,40.68,2,0.0,0.4068
171,1726,134,707,3.328,2,0.2,0.416
171,414,134,707,933.262,4,0.45,-458.1468
171,488,134,707,2803.92,5,0.2,0.0
691,386,134,1983,4.768,2,0.2,-0.7748
691,1319,134,1983,6.672,1,0.2,2.502
691,1071,134,1983,4.448,2,0.2,1.112
691,1677,134,1983,43.936,4,0.2,6.0412
24,714,30,1313,23.744,2,0.2,8.3104
24,1211,30,1313,357.0,3,0.0,57.12
573,1439,35,140,806.336,8,0.2,50.396
573,1157,35,140,85.44,3,0.0,31.6128
741,158,113,856,344.91,3,0.0,10.3473
504,559,174,2325,70.97,5,0.8,-191.619
504,1254,174,2325,36.784,2,0.2,3.6784
38,653,64,691,743.988,2,0.4,-123.998
38,1777,64,691,743.988,2,0.4,-123.998
334,920,156,2326,11.212,2,0.8,-16.818
334,327,156,2326,4.712,2,0.6,-1.8848
334,1118,156,2326,180.98,5,0.8,-470.548
334,118,156,2326,60.416,2,0.2,6.0416
730,1343,6,1767,299.99,1,0.0,89.997
730,1712,6,1767,192.16,4,0.0,92.2368
730,534,6,1767,242.624,8,0.2,27.2952
730,232,6,1767,46.74,3,0.0,11.685
730,453,6,1767,46.74,3,0.0,11.685
730,1502,6,1767,174.95,5,0.0,12.2465
730,1819,6,1767,100.704,6,0.2,37.764
382,450,528,2327,368.91,9,0.0,180.7659
382,1256,528,2327,368.91,9,0.0,180.7659
382,388,528,2327,8.02,1,0.0,3.7694
382,1371,528,2327,171.04,4,0.0,44.4704
680,355,146,316,19.44,3,0.0,9.3312
563,640,223,1146,13.092,4,0.7,-10.0372
196,1869,46,135,122.94,3,0.0,30.735
196,866,46,135,35.448,7,0.2,12.8499
348,436,22,392,19.98,2,0.0,5.1948
432,1609,174,1484,69.375,1,0.5,-47.175
432,563,174,1484,31.68,4,0.2,2.772
432,1747,174,1484,2003.168,4,0.2,250.396
432,243,174,1484,9.344,2,0.2,3.1536
556,409,30,1122,2563.056,8,0.1,313.2624
502,1737,581,1097,387.136,4,0.2,4.8392
764,1015,158,2328,3.424,1,0.2,0.2996
541,1469,185,507,1085.42,7,0.0,282.2092
749,100,347,344,43.056,9,0.2,15.6078
785,814,86,2329,3.762,3,0.7,-2.7588
785,928,86,2329,34.86,2,0.7,-26.726
785,1801,86,2329,34.86,2,0.7,-26.726
785,740,86,2329,432.456,3,0.2,32.4342
233,914,113,927,675.06,3,0.0,87.7578
205,114,223,2330,65.232,3,0.2,22.0158
205,874,223,2330,207.0,3,0.2,25.875
450,853,587,2331,600.53,2,0.3,137.264
450,732,587,2331,59.904,2,0.2,14.2272
450,776,587,2331,637.44,8,0.2,135.456
450,489,587,2331,51.756,3,0.6,-33.6414
724,1831,124,140,31.104,6,0.2,10.8864
724,372,124,140,47.96,5,0.2,4.1965
724,727,124,140,158.928,7,0.2,41.7186
724,1340,124,140,211.248,6,0.2,15.8436
724,1594,124,140,5.552,2,0.2,-1.041
724,1150,124,140,2.952,1,0.2,0.9963
63,1446,413,1078,10.332,3,0.7,-7.5768
706,1223,6,182,18.368,4,0.2,5.9696
364,1198,165,1173,299.9,2,0.0,74.975
495,112,102,1218,26.55,9,0.0,12.744
495,203,102,1218,111.98,2,0.0,26.8752
277,1410,44,988,4.928,2,0.2,0.7392
277,613,44,988,11.784,3,0.2,4.2717
580,1624,53,2332,7.98,3,0.0,2.0748
221,233,152,2333,180.96,2,0.0,81.432
434,1769,2,918,1649.95,5,0.0,659.98
434,668,2,918,362.352,3,0.2,45.294
645,526,95,1502,73.584,2,0.2,8.2782
697,1778,411,951,486.368,4,0.2,36.4776
193,686,313,1612,32.4,5,0.0,15.552
193,576,313,1612,41.86,7,0.0,19.2556
193,1587,313,1612,77.56,2,0.0,35.6776
605,1034,35,2334,37.17,9,0.0,11.151
544,1290,67,2170,137.352,3,0.2,8.5845
544,1308,67,2170,376.509,3,0.3,-43.0296
215,117,113,2146,62.72,4,0.0,24.4608
215,1481,113,2146,2939.93,7,0.0,764.3818
392,863,517,530,512.358,3,0.3,-14.6388
392,852,517,530,3.488,2,0.2,0.5668
392,709,517,530,22.288,7,0.2,3.9004
392,130,517,530,16.032,3,0.2,5.6112
32,917,180,2335,1.752,1,0.2,0.1533
32,1221,180,2335,20.992,8,0.2,2.3616
192,608,30,647,11.21,1,0.0,3.363
12,1494,78,1838,45.04,2,0.2,4.504
619,928,15,203,15.624,2,0.8,-24.9984
619,1801,15,203,15.624,2,0.8,-24.9984
445,1540,256,634,8.74,2,0.0,2.2724
445,425,256,634,44.75,5,0.0,20.585
764,424,187,1464,61.68,5,0.2,5.397
764,994,187,1464,158.376,3,0.2,13.8579
127,177,174,2336,2.864,4,0.8,-4.5824
127,1091,174,2336,94.192,7,0.8,-164.836
191,1062,99,982,143.7,3,0.0,68.976
191,984,99,982,6.48,1,0.0,3.1104
225,1870,24,366,7.88,4,0.0,2.5216
520,608,602,2337,11.21,1,0.0,3.363
520,479,602,2337,354.9,5,0.0,88.725
520,1809,602,2337,17.94,3,0.0,8.7906
520,575,602,2337,51.8,4,0.0,23.31
520,935,602,2337,51.8,4,0.0,23.31
195,1208,286,427,299.52,9,0.0,149.76
348,1871,102,2338,7.7,2,0.0,3.157
569,1846,34,1928,23.92,4,0.0,11.7208
569,776,34,1928,498.0,5,0.0,184.26
454,1220,108,2339,436.704,6,0.2,-38.2116
418,1019,338,1392,32.4,5,0.0,15.552
10,570,2,2340,61.44,3,0.0,16.5888
272,475,365,1309,73.36,7,0.0,19.8072
307,200,366,91,59.2,5,0.2,22.2
307,1011,366,91,32.952,3,0.2,6.5904
307,1281,366,91,32.952,3,0.2,6.5904
307,1475,366,91,218.376,3,0.2,-10.9188
479,193,129,2341,31.4,5,0.0,13.188
479,1482,129,2341,9.48,1,0.0,3.792
479,1030,129,2341,209.5,10,0.0,58.66
479,1750,129,2341,24.3,5,0.0,10.449
479,1087,129,2341,6.48,1,0.0,3.1104
636,1789,64,1006,32.448,2,0.2,7.3008
636,721,64,1006,26.388,4,0.7,-17.592
636,211,64,1006,373.47,5,0.4,-112.041
636,1171,64,1006,64.2,5,0.7,-44.94
636,665,64,1006,8.0,2,0.2,2.8
191,1306,507,1180,186.54,3,0.0,41.0388
515,255,151,2056,87.08,7,0.0,24.3824
515,511,151,2056,105.584,2,0.2,9.2386
515,1541,151,2056,217.44,6,0.0,91.3248
773,1051,295,2342,31.744,2,0.2,3.968
773,1858,295,2342,5.432,2,0.8,-13.58
773,981,295,2342,913.43,5,0.3,-169.637
773,1469,295,2342,372.144,3,0.2,27.9108
539,1158,603,1798,751.984,2,0.2,84.5982
450,8,60,2343,604.768,4,0.2,60.4768
757,1872,87,1062,27.36,4,0.0,7.3872
757,1559,87,1062,20.56,2,0.0,9.6632
757,1819,87,1062,83.92,5,0.2,31.47
278,217,14,1926,902.712,3,0.2,33.8517
451,1666,254,905,120.666,2,0.15,21.294
721,447,7,141,4.984,1,0.8,-8.4728
650,913,60,475,82.26,3,0.0,33.7266
198,1079,95,2166,29.74,1,0.0,4.461
312,946,95,1508,87.36,6,0.0,23.5872
312,679,95,1508,56.16,6,0.2,17.55
464,1449,412,1120,64.384,1,0.2,8.048
752,879,15,2344,64.784,1,0.2,-14.5764
752,221,15,2344,15.552,3,0.2,5.6376
752,897,15,2344,223.888,7,0.2,69.965
418,708,156,1350,10.896,3,0.2,3.405
664,514,10,2345,84.784,2,0.2,-20.1362
776,874,67,2346,241.5,4,0.3,0.0
523,815,604,2106,59.97,3,0.0,14.9925
523,1296,604,2106,13.36,2,0.0,6.4128
52,1192,233,304,11.808,3,0.2,4.1328
578,726,114,72,16.24,1,0.0,2.436
578,179,114,72,77.55,5,0.0,21.714
376,518,417,1116,76.12,2,0.0,22.0748
280,111,76,1060,17.184,6,0.2,6.2292
295,1027,4,2244,11.76,2,0.0,5.7624
675,1011,605,55,27.46,2,0.0,9.8856
675,1281,605,55,27.46,2,0.0,9.8856
413,1704,118,2347,137.94,3,0.0,35.8644
413,1397,118,2347,111.15,5,0.0,48.906
413,229,118,2347,901.95,3,0.0,297.6435
413,622,118,2347,366.009,3,0.3,-47.0583
380,164,125,2348,310.688,7,0.2,108.7408
281,1767,15,1224,7.68,5,0.8,-11.52
677,921,158,2349,155.372,2,0.3,-35.5136
514,1041,277,2350,10.744,1,0.2,0.8058
632,928,30,1281,232.4,5,0.2,78.435
632,1801,30,1281,232.4,5,0.2,78.435
632,1557,30,1281,164.646,3,0.1,12.8058
632,758,30,1281,22.68,2,0.0,11.1132
417,147,2,1834,105.52,4,0.0,48.5392
786,1499,286,154,83.92,4,0.0,5.8744
786,727,286,154,141.9,5,0.0,58.179
786,1834,286,154,39.98,2,0.0,9.1954
786,1034,286,154,28.91,7,0.0,8.673
786,1785,286,154,174.95,5,0.0,45.487
83,661,343,419,110.528,4,0.2,38.6848
22,115,180,2351,630.024,4,0.4,-199.5076
514,183,271,2352,27.86,7,0.0,9.1938
199,607,163,540,933.408,4,0.3,-173.3472
341,1204,175,1387,51.84,10,0.2,18.144
341,1643,175,1387,165.6,3,0.2,-6.21
530,260,606,107,106.32,3,0.0,49.9704
698,812,60,2353,147.92,5,0.2,46.225
698,55,60,2353,104.28,3,0.0,26.07
698,744,60,2353,286.85,1,0.0,63.107
698,1796,60,2353,66.96,4,0.0,2.6784
698,1352,60,2353,199.98,2,0.0,87.9912
74,47,101,469,45.0,3,0.0,4.95
74,111,101,469,17.9,5,0.0,8.771
74,1681,101,469,40.48,2,0.0,17.4064
74,1417,101,469,2154.9,5,0.0,129.294
495,1767,94,2354,18.432,8,0.7,-12.288
262,1872,462,2355,10.944,2,0.2,0.9576
420,487,528,2356,4.36,2,0.0,0.1744
138,1441,287,108,62.352,6,0.2,-10.9116
53,1625,333,2357,303.92,5,0.2,-30.392
397,562,422,923,129.3,2,0.0,6.465
635,913,309,92,274.2,10,0.0,112.422
610,978,414,251,6.048,4,0.2,-1.3608
610,1555,414,251,6.848,2,0.2,2.14
610,1488,414,251,9.96,5,0.6,-6.723
610,95,414,251,8.552,2,0.8,-13.6832
563,1521,122,1607,45.584,11,0.2,16.5242
363,1382,178,343,25.488,2,0.2,4.4604
363,1584,178,343,25.488,2,0.2,4.4604
571,1664,60,2358,136.96,4,0.2,51.36
273,1698,37,2359,49.616,2,0.2,4.9616
675,251,48,557,10.584,3,0.2,3.4398
141,147,116,1963,84.416,4,0.2,27.4352
675,915,75,1052,431.94,2,0.4,-71.99
675,1295,75,1052,2.043,1,0.7,-1.4982
675,534,75,1052,68.238,3,0.4,-12.5103
341,987,482,809,240.744,4,0.3,-13.7568
341,1477,482,809,35.0,4,0.0,14.7
341,1838,482,809,210.68,2,0.0,50.5632
341,337,482,809,637.896,3,0.3,-127.5792
341,364,482,809,43.44,8,0.0,21.2856
341,1119,482,809,2.22,1,0.0,0.666
483,1481,35,2360,1679.96,5,0.2,125.997
765,819,33,991,344.372,4,0.3,-93.4724
765,491,33,991,1554.936,3,0.2,77.7468
765,1280,33,991,127.88,5,0.6,-67.137
532,194,14,2361,222.384,2,0.2,22.2384
261,65,156,2362,106.869,3,0.3,-29.0073
261,125,156,2362,106.869,3,0.3,-29.0073
261,1000,156,2362,3.564,3,0.8,-6.237
556,1171,33,1903,25.68,3,0.8,-39.804
556,342,33,1903,12.384,3,0.8,-19.8144
248,889,320,2363,25.3,5,0.0,11.891
248,919,320,2363,95.94,3,0.0,9.594
582,1573,545,1606,7.5,2,0.0,3.6
661,174,384,994,302.376,3,0.2,22.6782
270,1218,128,1851,46.688,4,0.2,-2.918
499,1209,24,306,17.94,3,0.0,3.0498
491,537,212,306,370.14,3,0.0,144.3546
396,79,35,32,8.928,2,0.2,3.1248
156,1313,421,450,2678.94,6,0.0,241.1046
44,369,379,492,387.136,4,0.2,-14.5176
44,727,379,492,45.408,2,0.2,11.9196
44,1547,379,492,77.952,3,0.2,-11.6928
44,1361,379,492,3.0,1,0.2,1.05
422,255,476,2364,9.952,1,0.2,0.9952
545,353,357,1443,37.896,4,0.7,-29.0536
545,1544,357,1443,65.584,2,0.2,23.7742
70,1583,155,2046,44.784,1,0.2,16.2342
293,1873,24,2365,1035.8,4,0.0,269.308
500,677,95,539,5.76,2,0.0,1.6704
574,1661,2,794,19.98,2,0.0,8.991
311,1795,199,163,35.98,2,0.0,10.0744
504,932,75,619,16.656,3,0.2,3.3312
138,493,24,2366,20.7,2,0.0,9.936
634,1623,438,1291,83.7,5,0.0,41.013
172,566,61,1831,199.8,10,0.0,71.928
787,1276,254,1158,45.68,2,0.0,21.0128
787,164,254,1158,110.96,2,0.0,53.2608
787,1772,254,1158,11.94,3,0.0,5.97
340,1657,102,2205,8749.95,5,0.0,2799.984
340,250,102,2205,36.4,8,0.0,18.2
340,1592,102,2205,18.69,7,0.0,7.1022
248,1090,14,2065,5.94,3,0.0,0.1188
531,1614,339,1525,60.736,8,0.2,20.4984
531,1715,339,1525,479.976,3,0.2,161.9919
531,1009,339,1525,6.08,1,0.8,-10.336
128,1643,594,637,165.6,3,0.2,-6.21
493,400,232,2367,59.52,3,0.0,15.4752
493,267,232,2367,479.97,3,0.0,177.5889
493,666,232,2367,18.62,2,0.0,5.3998
493,1355,232,2367,49.632,6,0.2,16.7508
493,1195,232,2367,97.82,2,0.0,45.9754
705,436,63,2368,15.984,2,0.2,1.1988
705,392,63,2368,184.752,3,0.2,-20.7846
257,1564,14,2323,12.96,2,0.0,6.2208
750,1612,140,2262,366.744,4,0.3,-110.0232
320,1192,163,367,8.856,9,0.8,-14.1696
320,61,163,367,27.96,5,0.2,8.388
320,1725,163,367,146.352,3,0.2,49.3938
223,795,186,2369,175.23,11,0.0,61.3305
223,1439,186,2369,125.99,1,0.0,31.4975
223,1033,186,2369,23.0,2,0.0,10.35
63,1418,46,2370,25.584,2,0.2,8.9544
375,743,17,1924,73.784,2,0.6,-77.4732
375,1304,416,2014,20.736,4,0.2,7.2576
429,243,203,914,17.52,3,0.0,8.2344
429,80,203,914,35.76,12,0.0,10.0128
228,7,30,2371,3.64,2,0.0,0.9828
192,1322,407,2372,30.336,6,0.6,-17.4432
771,1856,336,925,12.99,1,0.0,1.5588
771,165,336,925,182.22,3,0.0,45.555
771,213,336,925,302.94,3,0.0,18.1764
89,883,48,1229,54.992,14,0.2,8.9362
502,787,202,1713,12.99,1,0.0,0.2598
141,228,10,1422,55.86,7,0.0,27.93
728,1005,48,2373,44.376,2,0.4,-7.396
728,1708,48,2373,51.264,6,0.2,7.6896
728,69,48,2373,5.193,3,0.7,-3.462
728,1487,48,2373,5.193,3,0.7,-3.462
728,412,48,2373,159.984,2,0.2,43.9956
728,300,48,2373,54.224,2,0.2,3.389
468,1333,142,1311,241.424,2,0.2,-36.2136
95,1319,84,910,33.36,4,0.0,16.68
95,322,84,910,13.76,2,0.0,6.3296
95,1053,84,910,496.86,7,0.0,24.843
95,71,84,910,389.97,3,0.0,35.0973
755,613,113,2374,9.82,2,0.0,4.8118
694,1213,35,335,56.4,3,0.0,3.384
788,792,106,2375,18.312,4,0.7,-12.208
788,1576,106,2375,25.92,5,0.2,9.072
788,1431,106,2375,8.016,3,0.2,1.002
42,1343,142,822,479.984,2,0.2,59.998
42,9,142,822,30.84,5,0.2,9.6375
404,1233,12,2376,33.568,2,0.2,1.6784
404,874,12,2376,422.625,7,0.3,0.0
578,412,46,1781,199.98,2,0.0,83.9916
104,1681,113,2377,20.24,1,0.0,8.7032
104,1639,113,2377,39.92,4,0.0,11.1776
104,1548,113,2377,32.54,2,0.0,15.9446
335,199,14,976,39.0,3,0.0,17.55
335,823,14,976,12.6,4,0.0,6.048
335,445,43,2378,24.64,4,0.2,4.004
147,1829,17,2379,6.264,3,0.2,2.0358
147,490,17,2379,14.432,4,0.2,3.4276
467,858,37,2380,719.976,3,0.2,134.9955
91,707,34,1461,239.92,8,0.0,23.992
401,1010,29,2381,1056.86,7,0.0,158.529
291,431,454,2382,447.944,7,0.2,89.5888
291,1783,454,2382,150.408,9,0.2,-33.8418
157,875,17,2383,453.576,3,0.2,39.6879
157,1649,17,2383,45.36,9,0.2,14.742
157,1202,17,2383,287.88,3,0.2,35.985
157,1536,17,2383,131.88,3,0.2,14.8365
157,399,17,2383,2.328,2,0.6,-0.7566
250,1013,202,2384,1454.9,5,0.0,378.274
415,983,607,2131,4.842,3,0.7,-3.5508
415,1794,607,2131,220.704,6,0.2,-8.2764
768,1501,486,2385,67.176,3,0.2,6.7176
768,1411,486,2385,15.232,4,0.2,5.5216
278,1304,413,399,31.104,6,0.2,10.8864
318,1619,420,1157,968.744,7,0.2,314.8418
318,95,420,1157,222.352,13,0.2,77.8232
318,858,420,1157,479.984,2,0.2,89.997
257,1128,177,2386,10.272,3,0.2,3.21
538,1104,17,698,998.85,5,0.4,-199.77
475,34,46,2387,24.56,2,0.0,11.5432
83,978,95,1516,5.67,3,0.0,0.1134
462,572,455,2388,14.336,4,0.2,0.896
701,749,209,599,102.3,1,0.0,26.598
497,337,39,937,607.52,2,0.0,97.2032
497,232,39,937,31.16,2,0.0,7.79
497,453,39,937,31.16,2,0.0,7.79
528,1829,176,987,2.61,1,0.0,1.2006
566,1814,608,886,10.332,3,0.6,-5.9409
566,736,608,886,10.368,2,0.2,3.6288
566,1441,608,886,20.784,2,0.2,-3.6372
566,1796,608,886,66.96,5,0.2,-13.392
776,835,247,2389,17.248,2,0.2,6.0368
743,1096,64,171,11.088,7,0.7,-8.1312
209,219,14,2203,1287.45,5,0.0,244.6155
209,466,14,2203,1287.45,5,0.0,244.6155
209,737,14,2203,168.1,5,0.0,43.706
713,577,12,2390,51.968,2,0.2,-10.3936
421,80,75,2391,4.768,2,0.2,0.4768
93,1532,420,1565,7.98,3,0.0,3.9102
3,1050,609,1724,18.688,2,0.2,7.008
3,1750,609,1724,11.664,3,0.2,3.3534
328,431,134,92,191.976,3,0.2,38.3952
328,1840,134,92,499.168,4,0.2,31.198
242,1000,102,2286,11.88,2,0.0,5.346
242,260,102,2286,35.44,1,0.0,16.6568
51,1819,35,1968,67.136,4,0.2,25.176
625,757,254,1752,4.32,3,0.2,1.512
625,1035,254,1752,14.94,3,0.0,7.0218
625,1278,254,1752,40.54,2,0.0,11.3512
625,1331,254,1752,7.312,1,0.2,2.5592
312,1517,245,2392,475.944,7,0.2,59.493
120,1213,66,1888,30.08,2,0.2,-5.264
120,1643,66,1888,165.6,3,0.2,-6.21
120,1428,66,1888,180.96,5,0.2,13.572
381,573,274,652,23.18,2,0.0,7.6494
591,1157,46,793,56.96,2,0.0,21.0752
591,1044,46,793,15.56,4,0.0,4.0456
591,593,46,793,353.568,2,0.2,-44.196
591,777,46,793,13.96,2,0.0,6.7008
340,1367,570,270,82.95,5,0.0,29.0325
429,400,2,2211,39.68,2,0.0,10.3168
59,267,233,1360,479.97,3,0.0,177.5889
421,1675,200,1030,7.38,2,0.0,3.4686
421,1000,200,1030,14.256,3,0.2,4.455
421,846,200,1030,81.98,2,0.0,40.1702
421,735,200,1030,39.624,3,0.2,13.8684
388,725,26,567,399.672,7,0.2,-14.9877
314,1596,24,723,65.12,4,0.0,16.9312
703,683,163,1163,30.56,5,0.6,-19.864
396,96,79,1487,20.768,2,0.2,2.3364
633,255,52,475,39.808,4,0.2,3.9808
